facility_id,facility_name,state,condition,discharges,err,predicted_rate,expected_rate,readmissions,worse_than_expected
250093,BOLIVAR MEDICAL CENTER,MS,COPD,73,1.0383,16.8426,16.2206,15,1
250094,MERIT HEALTH WESLEY,MS,Pneumonia (PN),177,1.0686,15.5914,14.5907,32,1
250094,MERIT HEALTH WESLEY,MS,Hip/Knee Replacement,,0.9275,5.0152,5.4072,,0
250094,MERIT HEALTH WESLEY,MS,Heart Failure (HF),170,0.9744,19.9465,20.4703,32,0
250094,MERIT HEALTH WESLEY,MS,COPD,112,0.9961,18.1147,18.1855,20,0
250094,MERIT HEALTH WESLEY,MS,Bypass Surgery (CABG),,1.0575,11.039,10.4392,,1
250094,MERIT HEALTH WESLEY,MS,Heart Attack (AMI),,1.0311,13.3723,12.9684,,1
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,MS,Pneumonia (PN),,1.0038,13.8944,13.8418,,1
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,MS,Heart Failure (HF),,0.9938,16.3982,16.4998,,0
250096,CROSSGATES RIVER OAKS HOSPITAL,MS,Pneumonia (PN),68,1.0352,15.7211,15.1869,13,1
250096,CROSSGATES RIVER OAKS HOSPITAL,MS,Heart Failure (HF),37,1.0474,20.5339,19.6039,11,1
250096,CROSSGATES RIVER OAKS HOSPITAL,MS,COPD,,1.0251,16.3676,15.9667,,1
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MS,Pneumonia (PN),280,1.0496,17.0364,16.2307,51,1
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MS,Heart Failure (HF),161,1.04,18.7586,18.0363,33,1
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MS,COPD,83,1.0453,20.0772,19.2067,20,1
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MS,Heart Attack (AMI),78,1.0574,10.6314,10.0541,11,1
250099,GREENWOOD LEFLORE HOSPITAL,MS,Pneumonia (PN),,0.9816,14.2108,14.4771,,0
250099,GREENWOOD LEFLORE HOSPITAL,MS,Hip/Knee Replacement,,1.0299,4.0453,3.9278,,1
250099,GREENWOOD LEFLORE HOSPITAL,MS,Heart Failure (HF),59,0.9939,19.3942,19.5129,11,0
250100,BMH-GOLDEN TRIANGLE,MS,Pneumonia (PN),518,0.9129,14.2859,15.6495,68,0
250100,BMH-GOLDEN TRIANGLE,MS,Heart Failure (HF),401,0.9882,18.9153,19.1404,75,0
250100,BMH-GOLDEN TRIANGLE,MS,COPD,106,1.0068,16.5205,16.4087,18,1
250100,BMH-GOLDEN TRIANGLE,MS,Bypass Surgery (CABG),,0.8987,9.5896,10.6708,,0
250100,BMH-GOLDEN TRIANGLE,MS,Heart Attack (AMI),176,0.9355,13.3082,14.226,20,0
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,MS,Pneumonia (PN),795,1.1351,17.9153,15.7836,151,1
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,MS,Hip/Knee Replacement,,0.7606,4.3779,5.7562,,0
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,MS,Heart Failure (HF),812,0.9486,18.4474,19.4472,146,0
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,MS,COPD,232,0.9642,17.5328,18.1846,38,0
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,MS,Bypass Surgery (CABG),,1.0037,9.6163,9.5805,,1
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,MS,Heart Attack (AMI),211,1.0922,13.5239,12.3826,33,1
250104,ANDERSON REGIONAL MEDICAL CENTER,MS,Pneumonia (PN),478,1.0928,17.9884,16.4611,92,1
250104,ANDERSON REGIONAL MEDICAL CENTER,MS,Hip/Knee Replacement,,0.7756,4.8676,6.2762,,0
250104,ANDERSON REGIONAL MEDICAL CENTER,MS,Heart Failure (HF),350,0.9794,20.149,20.5722,69,0
250104,ANDERSON REGIONAL MEDICAL CENTER,MS,COPD,173,1.0049,19.4395,19.3437,34,1
250104,ANDERSON REGIONAL MEDICAL CENTER,MS,Bypass Surgery (CABG),,1.0345,11.2921,10.9156,,1
250104,ANDERSON REGIONAL MEDICAL CENTER,MS,Heart Attack (AMI),139,0.9775,13.0567,13.3568,17,0
250117,HIGHLAND COMMUNITY  HOSPITAL,MS,Pneumonia (PN),117,1.0547,15.7857,14.9664,22,1
250117,HIGHLAND COMMUNITY  HOSPITAL,MS,Heart Failure (HF),49,1.0764,19.7891,18.3845,15,1
250117,HIGHLAND COMMUNITY  HOSPITAL,MS,COPD,,0.9452,16.9776,17.9624,,0
250123,SINGING RIVER GULFPORT,MS,Pneumonia (PN),106,1.0397,15.504,14.9113,19,1
250123,SINGING RIVER GULFPORT,MS,Heart Failure (HF),122,1.0689,19.8378,18.5591,29,1
250123,SINGING RIVER GULFPORT,MS,COPD,,1.0293,17.9026,17.393,,1
250123,SINGING RIVER GULFPORT,MS,Heart Attack (AMI),,0.9913,12.6835,12.7942,,0
250124,MAGEE GENERAL HOSPITAL,MS,Pneumonia (PN),79,1.0106,13.0645,12.9272,11,1
250124,MAGEE GENERAL HOSPITAL,MS,Heart Failure (HF),,1.0039,16.3045,16.2408,,1
250138,MERIT HEALTH RIVER OAKS,MS,Pneumonia (PN),141,0.9849,12.0305,12.2149,16,0
250138,MERIT HEALTH RIVER OAKS,MS,Hip/Knee Replacement,,1.034,5.4549,5.2757,,1
250138,MERIT HEALTH RIVER OAKS,MS,Heart Failure (HF),68,1.0517,18.2902,17.391,16,1
250138,MERIT HEALTH RIVER OAKS,MS,COPD,,1.0387,16.4108,15.7988,,1
250138,MERIT HEALTH RIVER OAKS,MS,Heart Attack (AMI),98,1.1007,14.4142,13.0951,19,1
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,MS,Pneumonia (PN),735,1.106,18.5151,16.7401,143,1
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,MS,Heart Failure (HF),638,1.0634,21.7035,20.4095,143,1
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,MS,COPD,203,1.0119,17.3128,17.11,36,1
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,MS,Bypass Surgery (CABG),,0.9767,10.6122,10.8653,,0
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,MS,Heart Attack (AMI),139,0.9375,12.4162,13.2437,14,0
250162,OCHSNER MEDICAL CENTER-HANCOCK,MS,Pneumonia (PN),,1.0279,15.0592,14.6499,,1
250162,OCHSNER MEDICAL CENTER-HANCOCK,MS,Heart Failure (HF),31,1.0695,19.7411,18.4586,11,1
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,MS,Pneumonia (PN),247,0.9882,15.2979,15.4804,37,0
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,MS,Heart Failure (HF),223,0.9972,19.3735,19.4282,43,0
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,MS,COPD,,0.9848,15.9635,16.2103,,0
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,MS,Heart Attack (AMI),,1.0027,11.0745,11.045,,1
250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,MS,Pneumonia (PN),142,1.0583,15.6592,14.7971,26,1
250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,MS,Heart Failure (HF),99,1.0451,20.0222,19.1581,23,1
250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,MS,COPD,,1.0425,17.2284,16.5266,,1
250172,HIGHLAND HILLS MEDICAL CENTER,MS,Pneumonia (PN),,1.0009,14.1436,14.1307,,1
260001,MERCY HOSPITAL JOPLIN,MO,Pneumonia (PN),486,1.0273,16.4997,16.0614,82,1
260001,MERCY HOSPITAL JOPLIN,MO,Heart Failure (HF),335,1.0183,20.2004,19.8367,69,1
260001,MERCY HOSPITAL JOPLIN,MO,COPD,129,0.9481,16.9504,17.8789,18,0
260001,MERCY HOSPITAL JOPLIN,MO,Bypass Surgery (CABG),,1.1311,11.2165,9.9163,,1
260001,MERCY HOSPITAL JOPLIN,MO,Heart Attack (AMI),154,1.0401,12.3545,11.8783,21,1
260005,SSM ST JOSEPH HEALTH CENTER,MO,Pneumonia (PN),205,1.0546,16.7942,15.9246,38,1
260005,SSM ST JOSEPH HEALTH CENTER,MO,Heart Failure (HF),285,1.0127,20.0292,19.7774,58,1
260005,SSM ST JOSEPH HEALTH CENTER,MO,COPD,99,1.0921,20.4995,18.7714,27,1
260005,SSM ST JOSEPH HEALTH CENTER,MO,Heart Attack (AMI),,0.9764,13.4403,13.7646,,0
260006,MOSAIC LIFE CARE AT ST JOSEPH,MO,Pneumonia (PN),1194,0.932,15.8069,16.9608,184,0
260006,MOSAIC LIFE CARE AT ST JOSEPH,MO,Heart Failure (HF),635,1.0336,21.0357,20.3523,136,1
260006,MOSAIC LIFE CARE AT ST JOSEPH,MO,COPD,338,0.9094,16.5407,18.1887,49,0
260006,MOSAIC LIFE CARE AT ST JOSEPH,MO,Bypass Surgery (CABG),171,0.9561,10.6254,11.1129,17,0
260006,MOSAIC LIFE CARE AT ST JOSEPH,MO,Heart Attack (AMI),285,1.023,13.9776,13.663,41,1
260009,BOTHWELL REGIONAL HEALTH CENTER,MO,Pneumonia (PN),216,0.9155,13.7862,15.0589,24,0
260009,BOTHWELL REGIONAL HEALTH CENTER,MO,Heart Failure (HF),208,1.0338,19.5301,18.8923,43,1
260009,BOTHWELL REGIONAL HEALTH CENTER,MO,COPD,142,1.0647,17.9261,16.8364,30,1
260011,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,MO,Pneumonia (PN),295,0.9595,13.7932,14.3747,38,0
260011,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,MO,Hip/Knee Replacement,,0.8681,4.8931,5.6366,,0
260011,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,MO,Heart Failure (HF),142,1.1245,20.1512,17.9204,37,1
260011,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,MO,COPD,112,1.0753,17.6211,16.3878,25,1
260011,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,MO,Heart Attack (AMI),,1.0201,10.7649,10.5533,,1
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,MO,Pneumonia (PN),311,1.1138,18.2195,16.3578,64,1
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,MO,Hip/Knee Replacement,,1.0537,6.1928,5.877,,1
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,MO,Heart Failure (HF),338,1.109,22.8526,20.6058,85,1
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,MO,COPD,130,1.0334,19.6422,19.0068,28,1
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,MO,Heart Attack (AMI),90,1.0151,14.6851,14.4659,14,1
260020,MERCY HOSPITAL ST LOUIS,MO,Pneumonia (PN),689,1.1818,19.2267,16.2694,144,1
260020,MERCY HOSPITAL ST LOUIS,MO,Hip/Knee Replacement,171,1.1727,6.5225,5.5617,13,1
260020,MERCY HOSPITAL ST LOUIS,MO,Heart Failure (HF),905,0.9849,18.9056,19.1952,170,0
260020,MERCY HOSPITAL ST LOUIS,MO,COPD,143,1.0153,18.0921,17.8198,27,1
260020,MERCY HOSPITAL ST LOUIS,MO,Bypass Surgery (CABG),175,1.2812,14.5076,11.3232,32,1
260020,MERCY HOSPITAL ST LOUIS,MO,Heart Attack (AMI),195,1.0591,14.3901,13.5868,31,1
260022,NORTHEAST REGIONAL MEDICAL CENTER,MO,Pneumonia (PN),128,0.9362,16.787,17.9303,17,0
260022,NORTHEAST REGIONAL MEDICAL CENTER,MO,Heart Failure (HF),90,1.0141,18.8863,18.6228,18,1
260022,NORTHEAST REGIONAL MEDICAL CENTER,MO,COPD,,1.0252,19.2152,18.7434,,1
260022,NORTHEAST REGIONAL MEDICAL CENTER,MO,Heart Attack (AMI),,1.0306,14.6589,14.224,,1
260023,MERCY HOSPITAL JEFFERSON,MO,Pneumonia (PN),342,0.9149,16.0928,17.5893,49,0
260023,MERCY HOSPITAL JEFFERSON,MO,Hip/Knee Replacement,,0.9189,5.025,5.4686,,0
260023,MERCY HOSPITAL JEFFERSON,MO,Heart Failure (HF),300,1.1094,22.7537,20.5091,76,1
260023,MERCY HOSPITAL JEFFERSON,MO,COPD,123,0.9908,17.6235,17.7863,21,0
260023,MERCY HOSPITAL JEFFERSON,MO,Heart Attack (AMI),137,1.0994,15.4073,14.0148,26,1
260024,TEXAS COUNTY MEMORIAL HOSPITAL,MO,Pneumonia (PN),,0.9637,11.8709,12.3176,,0
260024,TEXAS COUNTY MEMORIAL HOSPITAL,MO,Heart Failure (HF),,1.0174,15.1679,14.9087,,1
260024,TEXAS COUNTY MEMORIAL HOSPITAL,MO,COPD,,0.9791,15.3428,15.6699,,0
260025,HANNIBAL REGIONAL HOSPITAL,MO,Pneumonia (PN),463,1.0818,18.0642,16.6982,89,1
260025,HANNIBAL REGIONAL HOSPITAL,MO,Hip/Knee Replacement,,1.0703,7.3727,6.8883,,1
260025,HANNIBAL REGIONAL HOSPITAL,MO,Heart Failure (HF),292,1.1423,22.6528,19.831,76,1
260025,HANNIBAL REGIONAL HOSPITAL,MO,COPD,253,1.115,20.0973,18.0241,59,1
260025,HANNIBAL REGIONAL HOSPITAL,MO,Heart Attack (AMI),,0.9473,12.8897,13.6073,,0
260027,RESEARCH MEDICAL CENTER,MO,Pneumonia (PN),157,1.0383,18.0975,17.4292,31,1
260027,RESEARCH MEDICAL CENTER,MO,Heart Failure (HF),164,0.9559,19.6916,20.5997,29,0
260027,RESEARCH MEDICAL CENTER,MO,COPD,,0.9985,19.446,19.4747,,0
260027,RESEARCH MEDICAL CENTER,MO,Bypass Surgery (CABG),,1.0927,13.6072,12.4524,,1
260027,RESEARCH MEDICAL CENTER,MO,Heart Attack (AMI),94,1.042,15.7679,15.1323,17,1
260032,BARNES JEWISH HOSPITAL,MO,Pneumonia (PN),383,0.9517,18.3971,19.3305,67,0
260032,BARNES JEWISH HOSPITAL,MO,Hip/Knee Replacement,,0.8028,6.1434,7.6525,,0
260032,BARNES JEWISH HOSPITAL,MO,Heart Failure (HF),725,1.0775,23.4978,21.8071,176,1
260032,BARNES JEWISH HOSPITAL,MO,COPD,179,1.0074,22.5762,22.4094,41,1
260032,BARNES JEWISH HOSPITAL,MO,Bypass Surgery (CABG),147,0.9431,11.254,11.9327,15,0
260032,BARNES JEWISH HOSPITAL,MO,Heart Attack (AMI),234,1.0588,16.6608,15.7355,42,1
260034,BATES COUNTY MEMORIAL HOSPITAL,MO,Pneumonia (PN),,1.0054,15.2828,15.2003,,1
260034,BATES COUNTY MEMORIAL HOSPITAL,MO,Heart Failure (HF),,0.9597,16.7544,17.4579,,0
260040,COX MEDICAL CENTERS,MO,Pneumonia (PN),610,0.9712,15.0716,15.5185,90,0
260040,COX MEDICAL CENTERS,MO,Hip/Knee Replacement,,0.9498,7.214,7.5955,,0
260040,COX MEDICAL CENTERS,MO,Heart Failure (HF),524,0.9736,19.0695,19.5864,98,0
260040,COX MEDICAL CENTERS,MO,COPD,243,0.9484,18.5129,19.5206,41,0
260040,COX MEDICAL CENTERS,MO,Bypass Surgery (CABG),210,0.825,8.0323,9.7361,12,0
260040,COX MEDICAL CENTERS,MO,Heart Attack (AMI),275,1.1272,13.4469,11.9294,43,1
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,MO,Pneumonia (PN),,1.0075,16.6657,16.5414,,1
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,MO,Heart Failure (HF),,0.9816,19.3985,19.7616,,0
260052,MERCY HOSPITAL WASHINGTON,MO,Pneumonia (PN),250,0.9515,14.9176,15.6784,34,0
260052,MERCY HOSPITAL WASHINGTON,MO,Hip/Knee Replacement,,1.153,5.3308,4.6233,,1
260052,MERCY HOSPITAL WASHINGTON,MO,Heart Failure (HF),243,0.966,17.8809,18.5096,41,0
260052,MERCY HOSPITAL WASHINGTON,MO,COPD,,0.9742,18.5742,19.066,,0
260052,MERCY HOSPITAL WASHINGTON,MO,Heart Attack (AMI),,0.9379,10.4299,11.1207,,0
260057,CAMERON REGIONAL MEDICAL CENTER,MO,Pneumonia (PN),162,0.9572,14.1058,14.7367,20,0
260057,CAMERON REGIONAL MEDICAL CENTER,MO,Hip/Knee Replacement,,0.8106,3.873,4.7778,,0
260057,CAMERON REGIONAL MEDICAL CENTER,MO,Heart Failure (HF),,0.8964,17.7322,19.7809,,0
260057,CAMERON REGIONAL MEDICAL CENTER,MO,COPD,,0.9785,17.1137,17.4902,,0
260059,MERCY HOSPITAL LEBANON,MO,Pneumonia (PN),,0.9526,13.5543,14.229,,0
260059,MERCY HOSPITAL LEBANON,MO,Heart Failure (HF),,0.973,16.1008,16.5474,,0
260061,NEVADA REGIONAL MEDICAL CENTER,MO,Pneumonia (PN),,0.9803,14.8632,15.1627,,0
260062,SAINT LUKES NORTH HOSPITAL,MO,Pneumonia (PN),233,0.9547,13.3117,13.9439,28,0
260062,SAINT LUKES NORTH HOSPITAL,MO,Heart Failure (HF),322,0.9182,17.413,18.9636,50,0
260062,SAINT LUKES NORTH HOSPITAL,MO,COPD,88,0.9729,15.8689,16.311,12,0
260062,SAINT LUKES NORTH HOSPITAL,MO,Heart Attack (AMI),,0.9928,12.1981,12.2869,,0
260065,MERCY HOSPITAL SPRINGFIELD,MO,Pneumonia (PN),711,0.9576,15.3143,15.9927,106,0
260065,MERCY HOSPITAL SPRINGFIELD,MO,Hip/Knee Replacement,,0.992,5.9374,5.9855,,0
260065,MERCY HOSPITAL SPRINGFIELD,MO,Heart Failure (HF),703,0.951,18.5803,19.5385,127,0
260065,MERCY HOSPITAL SPRINGFIELD,MO,COPD,167,1.0556,19.7381,18.699,37,1
260065,MERCY HOSPITAL SPRINGFIELD,MO,Bypass Surgery (CABG),147,1.0644,12.4754,11.7203,20,1
260065,MERCY HOSPITAL SPRINGFIELD,MO,Heart Attack (AMI),327,1.0321,13.271,12.8585,45,1
260068,BOONE HOSPITAL CENTER,MO,Pneumonia (PN),518,0.9179,14.801,16.1245,71,0
260068,BOONE HOSPITAL CENTER,MO,Hip/Knee Replacement,251,0.9813,5.2659,5.3665,13,0
260068,BOONE HOSPITAL CENTER,MO,Heart Failure (HF),589,0.9154,17.5371,19.1577,97,0
260068,BOONE HOSPITAL CENTER,MO,COPD,,0.9035,15.5016,17.1568,,0
260068,BOONE HOSPITAL CENTER,MO,Bypass Surgery (CABG),154,1.0378,10.4185,10.039,17,1
260068,BOONE HOSPITAL CENTER,MO,Heart Attack (AMI),314,1.0454,13.6146,13.0235,45,1
260070,PEMISCOT COUNTY MEMORIAL HOSPITAL,MO,Pneumonia (PN),,1.0431,14.8261,14.2139,,1
260070,PEMISCOT COUNTY MEMORIAL HOSPITAL,MO,COPD,,0.9894,14.9629,15.1227,,0
260074,MOBERLY REGIONAL MEDICAL CENTER,MO,Pneumonia (PN),108,1.0421,15.0748,14.4653,19,1
260074,MOBERLY REGIONAL MEDICAL CENTER,MO,Heart Failure (HF),,1.0011,19.777,19.7555,,1
260074,MOBERLY REGIONAL MEDICAL CENTER,MO,COPD,,1.0204,19.6861,19.2927,,1
260077,MERCY HOSPITAL SOUTH,MO,Pneumonia (PN),642,1.1399,18.8509,16.5374,130,1
260077,MERCY HOSPITAL SOUTH,MO,Hip/Knee Replacement,115,1.241,7.3738,5.9421,11,1
260077,MERCY HOSPITAL SOUTH,MO,Heart Failure (HF),747,0.9929,20.1496,20.2928,150,0
260077,MERCY HOSPITAL SOUTH,MO,COPD,207,1.1246,21.2862,18.9273,53,1
260077,MERCY HOSPITAL SOUTH,MO,Bypass Surgery (CABG),,0.8494,9.8857,11.638,,0
260077,MERCY HOSPITAL SOUTH,MO,Heart Attack (AMI),186,0.9791,14.0279,14.328,25,0
260078,OZARKS HEALTHCARE,MO,Pneumonia (PN),195,0.9141,14.8699,16.2675,23,0
260078,OZARKS HEALTHCARE,MO,Hip/Knee Replacement,,0.8936,4.9755,5.5676,,0
260078,OZARKS HEALTHCARE,MO,Heart Failure (HF),184,0.9643,18.8174,19.5143,32,0
260078,OZARKS HEALTHCARE,MO,COPD,85,0.9946,16.9322,17.0235,14,0
260078,OZARKS HEALTHCARE,MO,Heart Attack (AMI),114,1.0054,12.9171,12.8482,15,1
260081,SSM ST CLARE HEALTH CENTER,MO,Pneumonia (PN),337,0.994,17.0344,17.1364,57,0
260081,SSM ST CLARE HEALTH CENTER,MO,Hip/Knee Replacement,,1.0271,5.8516,5.6971,,1
260081,SSM ST CLARE HEALTH CENTER,MO,Heart Failure (HF),385,1.0537,20.8242,19.7625,84,1
260081,SSM ST CLARE HEALTH CENTER,MO,COPD,82,0.9647,16.5822,17.1889,11,0
260081,SSM ST CLARE HEALTH CENTER,MO,Heart Attack (AMI),127,1.0283,14.611,14.2082,20,1
260085,ST JOSEPH MEDICAL CENTER,MO,Pneumonia (PN),320,1.0484,18.0413,17.2082,61,1
260085,ST JOSEPH MEDICAL CENTER,MO,Hip/Knee Replacement,,1.1884,4.783,4.0249,,1
260085,ST JOSEPH MEDICAL CENTER,MO,Heart Failure (HF),178,0.9692,18.6799,19.2733,31,0
260085,ST JOSEPH MEDICAL CENTER,MO,COPD,,0.9961,18.9648,19.0382,,0
260085,ST JOSEPH MEDICAL CENTER,MO,Bypass Surgery (CABG),,0.9315,9.5395,10.2413,,0
260085,ST JOSEPH MEDICAL CENTER,MO,Heart Attack (AMI),,0.962,13.8602,14.4078,,0
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,MO,Pneumonia (PN),177,0.9984,15.8797,15.9051,28,0
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,MO,Heart Failure (HF),290,1.0793,21.1755,19.6199,67,1
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,MO,COPD,76,1.0576,23.1116,21.8519,22,1
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,MO,Heart Attack (AMI),70,1.0201,14.2543,13.9734,11,1
260094,COX MEDICAL CENTER BRANSON,MO,Pneumonia (PN),241,0.844,14.2026,16.8273,23,0
260094,COX MEDICAL CENTER BRANSON,MO,Heart Failure (HF),218,0.9102,19.6853,21.627,36,0
260094,COX MEDICAL CENTER BRANSON,MO,COPD,83,0.993,19.9218,20.0626,16,0
260094,COX MEDICAL CENTER BRANSON,MO,Heart Attack (AMI),140,1.025,13.3871,13.0606,20,1
260095,CENTERPOINT MEDICAL CENTER,MO,Pneumonia (PN),401,1.1128,17.891,16.078,79,1
260095,CENTERPOINT MEDICAL CENTER,MO,Hip/Knee Replacement,,0.8007,4.3682,5.4556,,0
260095,CENTERPOINT MEDICAL CENTER,MO,Heart Failure (HF),317,0.9521,19.4241,20.4009,58,0
260095,CENTERPOINT MEDICAL CENTER,MO,COPD,135,1.0591,19.0321,17.9693,30,1
260095,CENTERPOINT MEDICAL CENTER,MO,Bypass Surgery (CABG),,0.9561,12.6299,13.2097,,0
260095,CENTERPOINT MEDICAL CENTER,MO,Heart Attack (AMI),137,0.9796,13.9103,14.2005,18,0
260096,NORTH KANSAS CITY HOSPITAL,MO,Pneumonia (PN),978,1.0197,16.4308,16.114,162,1
260096,NORTH KANSAS CITY HOSPITAL,MO,Hip/Knee Replacement,222,1.0138,5.3347,5.2619,12,1
260096,NORTH KANSAS CITY HOSPITAL,MO,Heart Failure (HF),728,0.9043,18.0269,19.9355,124,0
260096,NORTH KANSAS CITY HOSPITAL,MO,COPD,207,1.044,18.756,17.9655,42,1
260096,NORTH KANSAS CITY HOSPITAL,MO,Bypass Surgery (CABG),,0.8774,9.3322,10.6367,,0
260096,NORTH KANSAS CITY HOSPITAL,MO,Heart Attack (AMI),193,0.94,12.5053,13.3035,21,0
260097,WESTERN MISSOURI MEDICAL CENTER,MO,Pneumonia (PN),156,0.9828,14.1892,14.4382,21,0
260097,WESTERN MISSOURI MEDICAL CENTER,MO,Hip/Knee Replacement,,1.0099,4.4956,4.4515,,1
260097,WESTERN MISSOURI MEDICAL CENTER,MO,Heart Failure (HF),87,1.0839,20.8716,19.256,24,1
260097,WESTERN MISSOURI MEDICAL CENTER,MO,COPD,,1.0131,19.5471,19.2944,,1
260102,UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,MO,Hip/Knee Replacement,,1.0455,5.3016,5.0707,,1
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,MO,Pneumonia (PN),273,0.9053,16.0341,17.7104,37,0
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,MO,Hip/Knee Replacement,,0.9591,5.0967,5.3139,,0
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,MO,Heart Failure (HF),332,0.9676,20.9181,21.6188,67,0
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,MO,COPD,,0.9793,16.9416,17.2992,,0
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,MO,Bypass Surgery (CABG),,0.9546,13.2551,13.885,,0
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,MO,Heart Attack (AMI),144,0.9745,16.9318,17.3746,23,0
260105,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,MO,Pneumonia (PN),89,1.1013,21.4706,19.4955,26,1
260105,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,MO,Heart Failure (HF),127,1.1032,24.7859,22.4671,39,1
260105,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,MO,COPD,,1.0019,21.2206,21.1798,,1
260105,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,MO,Bypass Surgery (CABG),,1.034,12.4614,12.0512,,1
260105,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,MO,Heart Attack (AMI),90,1.0493,16.1117,15.3552,17,1
260108,MISSOURI BAPTIST MEDICAL CENTER,MO,Pneumonia (PN),618,0.9569,14.8747,15.5452,89,0
260108,MISSOURI BAPTIST MEDICAL CENTER,MO,Hip/Knee Replacement,,1.0172,6.0131,5.9113,,1
260108,MISSOURI BAPTIST MEDICAL CENTER,MO,Heart Failure (HF),996,0.9328,18.1725,19.481,176,0
260108,MISSOURI BAPTIST MEDICAL CENTER,MO,COPD,152,1.0614,21.3201,20.0866,37,1
260108,MISSOURI BAPTIST MEDICAL CENTER,MO,Bypass Surgery (CABG),134,1.0745,11.2772,10.4953,17,1
260108,MISSOURI BAPTIST MEDICAL CENTER,MO,Heart Attack (AMI),291,1.0485,14.6193,13.9425,45,1
260110,MERCY HOSPITAL SOUTHEAST,MO,Pneumonia (PN),374,1.0569,15.8602,15.0057,63,1
260110,MERCY HOSPITAL SOUTHEAST,MO,Hip/Knee Replacement,,0.9909,5.538,5.5888,,0
260110,MERCY HOSPITAL SOUTHEAST,MO,Heart Failure (HF),234,1.108,20.7472,18.725,56,1
260110,MERCY HOSPITAL SOUTHEAST,MO,COPD,134,0.9851,14.9657,15.1915,19,0
260110,MERCY HOSPITAL SOUTHEAST,MO,Bypass Surgery (CABG),,0.8991,7.968,8.8625,,0
260110,MERCY HOSPITAL SOUTHEAST,MO,Heart Attack (AMI),132,0.9786,9.8808,10.0972,12,0
260113,MISSOURI DELTA MEDICAL CENTER,MO,Pneumonia (PN),167,0.9841,15.6067,15.8586,25,0
260113,MISSOURI DELTA MEDICAL CENTER,MO,Heart Failure (HF),131,1.0243,20.7999,20.3063,29,1
260113,MISSOURI DELTA MEDICAL CENTER,MO,COPD,84,0.9688,18.262,18.8509,13,0
260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,MO,Pneumonia (PN),523,0.9443,15.2611,16.1606,76,0
